      1,  0.108530335,  0.108530335
      2,           0.,  0.153485075
      3,           0.,  0.100000001
      4, 0.0707106814, 0.0707106814
      5,  0.545503378,  0.644685805
      6,    0.5971573,    0.5971573
      7,  0.883883476,  0.883883476
      8,  0.807427824,  0.954232872
      9,           0.,  0.844507933
     10, 0.0902162567,  0.124172024
     11, 0.0696807653,  0.136756197
     12, 0.0474294946,  0.145972967
     13, 0.0240103547,  0.151595414
     14,           0.,  0.135656714
     15,           0.,  0.117828354
     16, 0.0156434458, 0.0987688377
     17, 0.0309017003,  0.095105648
     18, 0.0453990512, 0.0891006514
     19, 0.0587785244, 0.0809016973
     20, 0.0833172277, 0.0833172277
     21, 0.0959237814, 0.0959237814
     22,  0.556147456,  0.635526299
     23,  0.566637754,  0.626191139
     24,  0.576971412,  0.616682768
     25,  0.587145507,  0.607003927
     26,  0.611493587,  0.611493587
     27,  0.625829935,  0.625829935
     28,  0.640166223,  0.640166223
     29,  0.654502511,  0.654502511
     30,  0.668838859,  0.668838859
     31,  0.683175147,  0.683175147
     32,  0.697511435,  0.697511435
     33,  0.711847782,  0.711847782
     34,   0.72618407,   0.72618407
     35,  0.740520358,  0.740520358
     36,  0.754856706,  0.754856706
     37,  0.769192994,  0.769192994
     38,  0.783529282,  0.783529282
     39,  0.797865629,  0.797865629
     40,  0.812201917,  0.812201917
     41,  0.826538265,  0.826538265
     42,  0.840874553,  0.840874553
     43,  0.855210841,  0.855210841
     44,  0.869547188,  0.869547188
     45,   0.86906451,  0.898458064
     46,  0.854005277,  0.912784159
     47,   0.83870995,  0.926857948
     48,  0.823182642,  0.940675437
     49,  0.794331551,  0.938755512
     50,  0.781235337,  0.923278153
     51,  0.768139124,  0.907800794
     52,  0.755042911,  0.892323434
     53,  0.741946697,  0.876846075
     54,  0.728850484,  0.861368716
     55,  0.715754271,  0.845891356
     56,  0.702657998,  0.830413997
     57,  0.689561784,  0.814936697
     58,  0.676465571,  0.799459338
     59,  0.663369358,  0.783981979
     60,  0.650273144,   0.76850462
     61,  0.637176931,   0.75302726
     62,  0.624080658,  0.737549901
     63,  0.610984445,  0.722072542
     64,  0.597888231,  0.706595182
     65,  0.584792018,  0.691117823
     66,  0.571695805,  0.675640464
     67,  0.558599591,  0.660163105
     68,   0.53026408,  0.657277465
     69,  0.514734328,  0.669508934
     70,  0.498922497,  0.681373596
     71,   0.48283726,  0.692864954
     72,  0.466487497,  0.703976631
     73,   0.44988212,  0.714702547
     74,  0.433030248,   0.72503686
     75,  0.415941089,  0.734973907
     76,  0.398624003,  0.744508266
     77,  0.381088525,  0.753634632
     78,  0.363344222,  0.762348115
     79,   0.34540084,   0.77064383
     80,  0.327268183,  0.778517306
     81,  0.308956206,  0.785964191
     82,  0.290474951,  0.792980433
     83,  0.271834522,  0.799562156
     84,  0.253045171,  0.805705786
     85,   0.23411715,  0.811407924
     86,  0.215060845,  0.816665471
     87,  0.195886716,  0.821475506
     88,   0.17660524,  0.825835466
     89,  0.157226995,  0.829742908
     90,  0.137762606,  0.833195746
     91,  0.118222728,  0.836192012
     92, 0.0986180678,  0.838730097
     93, 0.0789593756,   0.84080857
     94, 0.0592574216,   0.84242636
     95, 0.0395229943,  0.843582571
     96, 0.0197669137,  0.844276547
     97,           0.,  0.824764431
     98,           0.,  0.805020928
     99,           0.,  0.785277426
    100,           0.,  0.765533864
    101,           0.,  0.745790362
    102,           0.,   0.72604686
    103,           0.,  0.706303358
    104,           0.,  0.686559856
    105,           0.,  0.666816354
    106,           0.,  0.647072852
    107,           0.,   0.62732929
    108,           0.,  0.607585788
    109,           0.,  0.587842286
    110,           0.,  0.568098783
    111,           0.,  0.548355281
    112,           0.,  0.528611779
    113,           0.,  0.508868277
    114,           0.,  0.489124745
    115,           0.,  0.469381243
    116,           0.,  0.449637711
    117,           0.,  0.429894209
    118,           0.,  0.410150707
    119,           0.,  0.390407205
    120,           0.,  0.370663673
    121,           0.,  0.350920171
    122,           0.,  0.331176668
    123,           0.,  0.311433166
    124,           0.,  0.291689634
    125,           0.,  0.271946132
    126,           0.,   0.25220263
    127,           0.,  0.232459113
    128,           0.,  0.212715596
    129,           0.,  0.192972094
    130,           0.,  0.173228577
    131,  0.122491099,  0.122491099
    132,   0.13645187,   0.13645187
    133,  0.150412649,  0.150412649
    134,  0.164373413,  0.164373413
    135,  0.178334177,  0.178334177
    136,  0.192294955,  0.192294955
    137,  0.206255719,  0.206255719
    138,  0.220216498,  0.220216498
    139,  0.234177262,  0.234177262
    140,   0.24813804,   0.24813804
    141,  0.262098789,  0.262098789
    142,  0.276059568,  0.276059568
    143,  0.290020347,  0.290020347
    144,  0.303981125,  0.303981125
    145,  0.317941874,  0.317941874
    146,  0.331902653,  0.331902653
    147,  0.345863432,  0.345863432
    148,  0.359824181,  0.359824181
    149,  0.373784959,  0.373784959
    150,  0.387745738,  0.387745738
    151,  0.401706517,  0.401706517
    152,  0.415667266,  0.415667266
    153,  0.429628044,  0.429628044
    154,  0.443588823,  0.443588823
    155,  0.457549572,  0.457549572
    156,  0.471510351,  0.471510351
    157,  0.485471129,  0.485471129
    158,  0.499431908,  0.499431908
    159,  0.513392687,  0.513392687
    160,  0.527353466,  0.527353466
    161,  0.541314185,  0.541314185
